3,40,2
3,39,3
3,38,2
3,37,2
3,36,3
3,37,2
3,38,2
3,39,2
3,40,2
3,41,3
3,40,2
3,39,2
3,38,3
3,37,2
3,36,3
3,37,2
3,38,3
3,39,2
3,40,2
3,41,2
3,40,2
3,39,3
3,38,2
3,37,2
3,36,3
3,37,2
3,38,3
3,39,2
3,40,2
3,41,2
4,40,3
3,39,2
3,38,2
3,37,2
3,36,2
3,37,2
4,38,3
3,39,2
3,40,2
3,41,2
3,40,2
3,39,2
3,38,2
3,37,2
3,36,2
3,37,3
3,38,2
3,39,2
4,40,3
3,41,2
4,40,3
4,39,3
4,38,3
3,37,2
3,36,2
3,37,3
3,38,2
3,39,2
3,40,3
4,41,3
4,40,4
3,39,2
3,38,2
3,37,2
3,36,2
4,37,3
4,38,4
4,39,3
4,40,3
4,41,3
4,40,3
4,39,4
4,38,3
4,37,3
4,36,3
4,37,3
4,38,3
4,39,4
4,40,3
4,41,3
4,40,3
4,39,3
4,38,3
4,37,3
4,36,3
4,37,3
4,38,3
4,39,3
4,40,4
4,41,3
3,40,2
4,39,3
4,38,3
4,37,4
4,36,3
4,37,3
4,38,3
4,39,3
4,40,4
4,41,3
4,40,3
4,39,3
4,38,3
4,37,3
4,36,3
4,37,3
4,38,3
4,39,3
4,40,3
4,41,4
4,40,3
4,39,3
4,38,3
4,37,3
4,36,3
4,37,3
4,38,3
4,39,3
4,40,3
4,41,3
4,40,4
4,39,3
4,38,3
4,37,3
4,36,3
4,37,3
4,38,3
4,39,3
4,40,3
4,41,3
4,40,3
4,39,4
4,38,3
4,37,3
4,36,3
4,37,3
4,38,3
4,39,3
3,40,2
4,41,3
4,40,3
4,39,3
4,38,4
4,37,3
4,36,3
4,37,3
4,38,3
4,39,3
4,40,4
4,41,3
4,40,3
4,39,3
4,38,3
4,37,3
4,36,3
4,37,3
4,38,3
4,39,3
4,40,3
4,41,4
4,40,3
4,39,3
4,38,3
4,37,3
4,36,3
4,37,4
4,38,3
4,39,3
4,40,3
4,41,3
4,40,4
4,39,3
4,38,3
4,37,3
4,36,3
4,37,3
4,38,4
4,39,3
4,40,3
4,41,3
4,40,3
4,39,3
4,38,3
4,37,3
4,36,3
4,37,3
4,38,3
4,39,3
4,40,3
4,41,3
4,40,3
4,39,3
4,38,3
4,37,3
4,36,3
4,37,3
4,38,3
4,39,3
4,40,3
4,41,4
4,40,3
4,39,3
4,38,3
4,37,3
4,36,3
4,37,4
4,38,3
